Images,Text,,,,,,,,,,,,,
P1013.jpg,Bislol 5,,,,,,,,,,,,,
P1111.jpg,Bislol 5,,,,,,,,,,,,,
P0703.jpg,Biscor,,,,,,,,,,,,,
P1446.jpg,Bisnen2.5,,,,,,,,,,,,,
P1357.jpg,Bisoren,,,,,,,,,,,,,
P1478.jpg,Bisoren,,,,,,,,,,,,,
P1669.jpg,Bisoren,,,,,,,,,,,,,
P1802.jpg,Bisoren,,,,,,,,,,,,,
P1878.jpg,Bisoren,,,,,,,,,,,,,
P1901.jpg,Bisoren,,,,,,,,,,,,,
P1543.jpg,Bisoren 5,,,,,,,,,,,,,
P1551.jpg,Bisoren 5,,,,,,,,,,,,,
P3123.jpg,Bizoran,,,,,,,,,,,,,
P3130.jpg,Bizoran,,,,,,,,,,,,,
P3137.jpg,Bizoran,,,,,,,,,,,,,
P4102.jpg,Bizoran,,,,,,,,,,,,,
P4118.jpg,Bizoran,,,,,,,,,,,,,
P4432.jpg,Bizoran,,,,,,,,,,,,,
P4446.jpg,Bizoran,,,,,,,,,,,,,
P5246.jpg,blomen,,,,,,,,,,,,,
P3763.jpg,Blood,,,,,,,,,,,,,
P0291.jpg,BONID,,,,,,,,,,,,,
P4049.jpg,Brain.V,,,,,,,,,,,,,
P4050.jpg,Brain.V,,,,,,,,,,,,,
P3025.jpg,Bredicon,,,,,,,,,,,,,
P0172.jpg,Brezofil,,,,,,,,,,,,,
P0264.jpg,Brezofil,,,,,,,,,,,,,
P0438.jpg,Brezofil,,,,,,,,,,,,,
P0202.jpg,Brezofil 200,,,,,,,,,,,,,
P0445.jpg,Brodil,,,,,,,,,,,,,
P0313.jpg,Brodin,,,,,,,,,,,,,
P0252.jpg,Bromen,,,,,,,,,,,,,
P2483.jpg,Bron Gel,,,,,,,,,,,,,
P2169.jpg,BRON GVEL,,,,,,,,,,,,,
P2168.jpg,BRON WASFI,,,,,,,,,,,,,
P2482.jpg,Bron Wash,,,,,,,,,,,,,
P2310.jpg,Broxolite,,,,,,,,,,,,,
P2979.jpg,Broxolite,,,,,,,,,,,,,
P4566.jpg,budicort,,,,,,,,,,,,,
P4665.jpg,budicort,,,,,,,,,,,,,
P4685.jpg,budicort,,,,,,,,,,,,,
P4754.jpg,budicort,,,,,,,,,,,,,
P4774.jpg,budicort,,,,,,,,,,,,,
P4834.jpg,budicort,,,,,,,,,,,,,
P4880.jpg,budicort,,,,,,,,,,,,,
P4889.jpg,budicort,,,,,,,,,,,,,
P4911.jpg,budicort,,,,,,,,,,,,,
P4927.jpg,budicort,,,,,,,,,,,,,
P0934.jpg,Bukof,,,,,,,,,,,,,
P4661.jpg,cabergol,,,,,,,,,,,,,
P5206.jpg,cabetool,,,,,,,,,,,,,
P4739.jpg,cabretol cr,,,,,,,,,,,,,
P4767.jpg,cabretol cr,,,,,,,,,,,,,
P2041.jpg,Caficid,,,,,,,,,,,,,
P3159.jpg,Cafixim,,,,,,,,,,,,,
P1919.jpg,calacef,,,,,,,,,,,,,
P1773.jpg,Calamine,,,,,,,,,,,,,
P0826.jpg,Calbo,,,,,,,,,,,,,
P3885.jpg,Calbo  ,,,,,,,,,,,,,
P3837.jpg,Calbo D,,,,,,,,,,,,,
P3840.jpg,Calbo D,,,,,,,,,,,,,
P1649.jpg,Calbo-D,,,,,,,,,,,,,
P2239.jpg,Calbo-D,,,,,,,,,,,,,
P2488.jpg,Calbo-D,,,,,,,,,,,,,
P2490.jpg,Calbo-D,,,,,,,,,,,,,
P2509.jpg,Calbo-D,,,,,,,,,,,,,
P2516.jpg,Calbo-D,,,,,,,,,,,,,
P2884.jpg,Calbo-D,,,,,,,,,,,,,
P2906.jpg,Calbo-D,,,,,,,,,,,,,
P2935.jpg,Calbo-D,,,,,,,,,,,,,
P2991.jpg,Calbo-D,,,,,,,,,,,,,
P3086.jpg,Calbo-D,,,,,,,,,,,,,
P0693.jpg,Calbon,,,,,,,,,,,,,
P0741.jpg,Calboral,,,,,,,,,,,,,
P0752.jpg,Calboral,,,,,,,,,,,,,
P0754.jpg,Calboral,,,,,,,,,,,,,
P0761.jpg,Calboral,,,,,,,,,,,,,
P0772.jpg,Calboral,,,,,,,,,,,,,
P0774.jpg,calboral,,,,,,,,,,,,,
P0780.jpg,Calboral,,,,,,,,,,,,,
P0786.jpg,calboral,,,,,,,,,,,,,
P0791.jpg,Calboral,,,,,,,,,,,,,
P0795.jpg,Calboral,,,,,,,,,,,,,
P0805.jpg,calboral,,,,,,,,,,,,,
P0809.jpg,Calboral,,,,,,,,,,,,,
P0816.jpg,Calboral,,,,,,,,,,,,,
P0833.jpg,Calboral,,,,,,,,,,,,,
P0854.jpg,Calboral,,,,,,,,,,,,,
P0861.jpg,Calboral,,,,,,,,,,,,,
P0875.jpg,Calboral,,,,,,,,,,,,,
P0890.jpg,Calboral,,,,,,,,,,,,,
P0894.jpg,Calboral,,,,,,,,,,,,,
P0906.jpg,Calboral,,,,,,,,,,,,,
P0910.jpg,Calboral,,,,,,,,,,,,,
P0919.jpg,Calboral,,,,,,,,,,,,,
P0925.jpg,Calboral,,,,,,,,,,,,,
P0937.jpg,calboral,,,,,,,,,,,,,
P0948.jpg,calboral,,,,,,,,,,,,,
P0964.jpg,calboral,,,,,,,,,,,,,
P1075.jpg,Calboral,,,,,,,,,,,,,
P1102.jpg,Calboral,,,,,,,,,,,,,
P1294.jpg,Calboral,,,,,,,,,,,,,
P1484.jpg,Calboral,,,,,,,,,,,,,
P1762.jpg,calboral,,,,,,,,,,,,,
P1846.jpg,Calboral,,,,,,,,,,,,,
P1860.jpg,Calboral,,,,,,,,,,,,,
P1895.jpg,Calboral,,,,,,,,,,,,,
P2547.jpg,Calboral,,,,,,,,,,,,,
P5383.jpg,calboral,,,,,,,,,,,,,
P5428.jpg,calboral,,,,,,,,,,,,,
P5456.jpg,calboral,,,,,,,,,,,,,
P5516.jpg,calboral,,,,,,,,,,,,,
P1353.jpg,Calboral D,,,,,,,,,,,,,
P1472.jpg,Calboral D,,,,,,,,,,,,,
P1476.jpg,Calboral D,,,,,,,,,,,,,
P1490.jpg,Calboral D,,,,,,,,,,,,,
P1509.jpg,Calboral D,,,,,,,,,,,,,
P1514.jpg,Calboral D,,,,,,,,,,,,,
P1524.jpg,Calboral D,,,,,,,,,,,,,
P2338.jpg,Calboral D,,,,,,,,,,,,,
P2841.jpg,Calboral D,,,,,,,,,,,,,
P2942.jpg,Calboral D,,,,,,,,,,,,,
P2947.jpg,Calboral D,,,,,,,,,,,,,
P2950.jpg,Calboral D,,,,,,,,,,,,,
P0723.jpg,Calboral dx,,,,,,,,,,,,,
P0931.jpg,Calboral DX,,,,,,,,,,,,,
P1269.jpg,Calboral Dx,,,,,,,,,,,,,
P1330.jpg,Calboral Dx,,,,,,,,,,,,,
P1355.jpg,Calboral Dx,,,,,,,,,,,,,
P1495.jpg,Calboral Dx,,,,,,,,,,,,,
P1503.jpg,Calboral Dx,,,,,,,,,,,,,
P1549.jpg,Calboral Dx,,,,,,,,,,,,,
P1600.jpg,Calboral Dx,,,,,,,,,,,,,
P1621.jpg,Calboral Dx,,,,,,,,,,,,,
P1690.jpg,Calboral Dx,,,,,,,,,,,,,
P2050.jpg,Calboral Dx,,,,,,,,,,,,,
P2599.jpg,Calboral Dx,,,,,,,,,,,,,
P2694.jpg,Calboral Dx,,,,,,,,,,,,,
P1385.jpg,Calboral-D,,,,,,,,,,,,,
P1633.jpg,Calboral-D,,,,,,,,,,,,,
P2210.jpg,Calboral-D,,,,,,,,,,,,,
P0839.jpg,Calboral-DX,,,,,,,,,,,,,
P0878.jpg,Calboral-DX,,,,,,,,,,,,,
P0952.jpg,Calboral-DX,,,,,,,,,,,,,
P1279.jpg,Calboral-DX,,,,,,,,,,,,,
P1394.jpg,Calboral-Dx,,,,,,,,,,,,,
P2275.jpg,Calborul-D,,,,,,,,,,,,,
P0853.jpg,calcor,,,,,,,,,,,,,
P1643.jpg,Calcor-D,,,,,,,,,,,,,
P1652.jpg,Calcor-D,,,,,,,,,,,,,
P1657.jpg,Calcor-D,,,,,,,,,,,,,
P1675.jpg,Calcor-D,,,,,,,,,,,,,
P2201.jpg,Calcor-D,,,,,,,,,,,,,
P2221.jpg,Calcor-D,,,,,,,,,,,,,
P2233.jpg,Calcor-D,,,,,,,,,,,,,
P2251.jpg,Calcor-D,,,,,,,,,,,,,
P2254.jpg,Calcor-D,,,,,,,,,,,,,
P2260.jpg,Calcor-D,,,,,,,,,,,,,
P2281.jpg,Calcor-D,,,,,,,,,,,,,
P2287.jpg,Calcor-D,,,,,,,,,,,,,
P2293.jpg,Calcor-D,,,,,,,,,,,,,
P2300.jpg,Calcor-D,,,,,,,,,,,,,
P2316.jpg,Calcor-D,,,,,,,,,,,,,
P2323.jpg,Calcor-D,,,,,,,,,,,,,
P2340.jpg,Calcor-D,,,,,,,,,,,,,
P2515.jpg,Calcor-D,,,,,,,,,,,,,
P2518.jpg,Calcor-D,,,,,,,,,,,,,
P2815.jpg,Calcor-D,,,,,,,,,,,,,
P2862.jpg,Calcor-D,,,,,,,,,,,,,
P2868.jpg,Calcor-D,,,,,,,,,,,,,
P2880.jpg,Calcor-D,,,,,,,,,,,,,
P2897.jpg,Calcor-D,,,,,,,,,,,,,
P2900.jpg,Calcor-D,,,,,,,,,,,,,
P2915.jpg,Calcor-D,,,,,,,,,,,,,
P2918.jpg,Calcor-D,,,,,,,,,,,,,
P2954.jpg,Calcor-D,,,,,,,,,,,,,
P2963.jpg,Calcor-D,,,,,,,,,,,,,
P2997.jpg,Calcor-D,,,,,,,,,,,,,
P3016.jpg,Calcor-D,,,,,,,,,,,,,
P3026.jpg,Calcor-D,,,,,,,,,,,,,
P3033.jpg,Calcor-D,,,,,,,,,,,,,
P3043.jpg,Calcor-D,,,,,,,,,,,,,
P3061.jpg,Calcor-D,,,,,,,,,,,,,
P3067.jpg,Calcor-D,,,,,,,,,,,,,
P3073.jpg,Calcor-D,,,,,,,,,,,,,
P3083.jpg,Calcor-D,,,,,,,,,,,,,
P3091.jpg,Calcor-D,,,,,,,,,,,,,
P1636.jpg,Calcor-Dx,,,,,,,,,,,,,
P2993.jpg,Calcor-Dx,,,,,,,,,,,,,
P3044.jpg,Calcor-Dx,,,,,,,,,,,,,
P1914.jpg,Callin,,,,,,,,,,,,,
P1668.jpg,Calnor,,,,,,,,,,,,,
P2342.jpg,Clavutil,,,,,,,,,,,,,
P2381.jpg,Clavutil,,,,,,,,,,,,,
P2399.jpg,Clavutil,,,,,,,,,,,,,
P5097.jpg,candifast,,,,,,,,,,,,,
P1706.jpg,Canficid,,,,,,,,,,,,,
P0963.jpg,Cantilid,,,,,,,,,,,,,
P4474.jpg,cap,,,,,,,,,,,,,
P4479.jpg,cap,,,,,,,,,,,,,
P4483.jpg,cap,,,,,,,,,,,,,
P4515.jpg,cap,,,,,,,,,,,,,
P4559.jpg,cap,,,,,,,,,,,,,
P1313.jpg,cap. Dexilend,,,,,,,,,,,,,
P1613.jpg,Cap. ESONEX,,,,,,,,,,,,,
P1304.jpg,cap. Esprazo,,,,,,,,,,,,,
P1718.jpg,cap. Esprazo,,,,,,,,,,,,,
P1717.jpg,cap. Ferix-v,,,,,,,,,,,,,
P1341.jpg,cap. Flugal,,,,,,,,,,,,,
P0760.jpg,Cap. Foldin,,,,,,,,,,,,,
P1746.jpg,cap. Folzim,,,,,,,,,,,,,
P1311.jpg,cap. Folzin,,,,,,,,,,,,,
P1364.jpg,cap. Fzsprazo,,,,,,,,,,,,,
P1321.jpg,cap. Maxpro,,,,,,,,,,,,,
P1340.jpg,cap. Maxpro,,,,,,,,,,,,,
P2600.jpg,Cap. zif,,,,,,,,,,,,,
P1297.jpg,Cap.Fusprazo,,,,,,,,,,,,,
P3829.jpg,Caprodycin,,,,,,,,,,,,,
P3442.jpg,Capsule,,,,,,,,,,,,,
P3445.jpg,Capsule,,,,,,,,,,,,,
P3449.jpg,Capsule,,,,,,,,,,,,,
P3456.jpg,Capsule,,,,,,,,,,,,,
P3466.jpg,Capsule,,,,,,,,,,,,,
P3516.jpg,Capsule,,,,,,,,,,,,,
P3523.jpg,Capsule,,,,,,,,,,,,,
P3525.jpg,Capsule,,,,,,,,,,,,,
P3550.jpg,Capsule,,,,,,,,,,,,,
P3618.jpg,Capsule,,,,,,,,,,,,,
P3703.jpg,Capsule,,,,,,,,,,,,,
P3706.jpg,Capsule,,,,,,,,,,,,,
P3712.jpg,Capsule,,,,,,,,,,,,,
P3714.jpg,Capsule,,,,,,,,,,,,,
P3754.jpg,Capsule,,,,,,,,,,,,,
P3757.jpg,Capsule,,,,,,,,,,,,,
P3845.jpg,Capsule,,,,,,,,,,,,,
P3870.jpg,Capsule,,,,,,,,,,,,,
P3897.jpg,Capsule,,,,,,,,,,,,,
P3945.jpg,Capsule,,,,,,,,,,,,,
P3953.jpg,Capsule,,,,,,,,,,,,,
P4046.jpg,Capsule,,,,,,,,,,,,,
P4068.jpg,Capsule,,,,,,,,,,,,,
P4077.jpg,Capsule,,,,,,,,,,,,,
P4091.jpg,Capsule,,,,,,,,,,,,,
P4107.jpg,Capsule,,,,,,,,,,,,,
P4123.jpg,Capsule,,,,,,,,,,,,,
P4142.jpg,Capsule,,,,,,,,,,,,,
P4154.jpg,Capsule,,,,,,,,,,,,,
P4161.jpg,Capsule,,,,,,,,,,,,,
P4212.jpg,Capsule,,,,,,,,,,,,,
P4219.jpg,Capsule,,,,,,,,,,,,,
P4227.jpg,Capsule,,,,,,,,,,,,,
P4239.jpg,Capsule,,,,,,,,,,,,,
P4265.jpg,Capsule,,,,,,,,,,,,,
P4287.jpg,Capsule,,,,,,,,,,,,,
P4318.jpg,Capsule,,,,,,,,,,,,,
P4328.jpg,Capsule,,,,,,,,,,,,,
P4371.jpg,Capsule,,,,,,,,,,,,,
P4375.jpg,Capsule,,,,,,,,,,,,,
P4394.jpg,Capsule,,,,,,,,,,,,,
P4406.jpg,Capsule,,,,,,,,,,,,,
P4407.jpg,Capsule,,,,,,,,,,,,,
P4423.jpg,Capsule,,,,,,,,,,,,,
P4437.jpg,Capsule,,,,,,,,,,,,,
P1511.jpg,Carbimazofe,,,,,,,,,,,,,
P0481.jpg,Carticare,,,,,,,,,,,,,
P3002.jpg,Carulcal D,,,,,,,,,,,,,
P1925.jpg,Carva,,,,,,,,,,,,,
P1988.jpg,Cavinton,,,,,,,,,,,,,
P3641.jpg,CBC,,,,,,,,,,,,,
P3679.jpg,CBC,,,,,,,,,,,,,
P3682.jpg,CBC,,,,,,,,,,,,,
P3683.jpg,CBC,,,,,,,,,,,,,
P3722.jpg,CBC,,,,,,,,,,,,,
P3761.jpg,CBC,,,,,,,,,,,,,
P3815.jpg,CBC,,,,,,,,,,,,,
P3995.jpg,CBC,,,,,,,,,,,,,
P4361.jpg,CBC,,,,,,,,,,,,,
P5100.jpg,cbc,,,,,,,,,,,,,
P0288.jpg,Ceevit,,,,,,,,,,,,,
P0559.jpg,Ceevit,,,,,,,,,,,,,
P2091.jpg,Ceevit,,,,,,,,,,,,,
P2278.jpg,Ceevit,,,,,,,,,,,,,
P2428.jpg,Ceevit,,,,,,,,,,,,,
P2440.jpg,Ceevit,,,,,,,,,,,,,
P2533.jpg,Ceevit,,,,,,,,,,,,,
P2555.jpg,Ceevit,,,,,,,,,,,,,
P2595.jpg,Ceevit,,,,,,,,,,,,,
P2639.jpg,Ceevit,,,,,,,,,,,,,
P2643.jpg,Ceevit,,,,,,,,,,,,,
P2692.jpg,Ceevit,,,,,,,,,,,,,
P2701.jpg,Ceevit,,,,,,,,,,,,,
P2770.jpg,Ceevit,,,,,,,,,,,,,
P2791.jpg,Ceevit,,,,,,,,,,,,,
P3188.jpg,Ceevit,,,,,,,,,,,,,
P3273.jpg,Ceevit,,,,,,,,,,,,,
P3379.jpg,Ceevit,,,,,,,,,,,,,
P3930.jpg,Ceevit,,,,,,,,,,,,,
P4200.jpg,Ceevit,,,,,,,,,,,,,
P4303.jpg,Ceevit,,,,,,,,,,,,,
P4320.jpg,Ceevit,,,,,,,,,,,,,
P4579.jpg,ceevit,,,,,,,,,,,,,
P4614.jpg,ceevit,,,,,,,,,,,,,
P4639.jpg,ceevit,,,,,,,,,,,,,
P4641.jpg,ceevit,,,,,,,,,,,,,
P4658.jpg,ceevit,,,,,,,,,,,,,
P4679.jpg,ceevit,,,,,,,,,,,,,
P4713.jpg,ceevit,,,,,,,,,,,,,
P4727.jpg,ceevit,,,,,,,,,,,,,
P4749.jpg,ceevit,,,,,,,,,,,,,
P4798.jpg,ceevit,,,,,,,,,,,,,
P4878.jpg,ceevit,,,,,,,,,,,,,
P4900.jpg,ceevit,,,,,,,,,,,,,
P4906.jpg,ceevit,,,,,,,,,,,,,
P4922.jpg,ceevit,,,,,,,,,,,,,
P4953.jpg,ceevit,,,,,,,,,,,,,
P4976.jpg,ceevit,,,,,,,,,,,,,
P4984.jpg,ceevit,,,,,,,,,,,,,
P4993.jpg,ceevit,,,,,,,,,,,,,
P5012.jpg,ceevit,,,,,,,,,,,,,
P5124.jpg,ceevit,,,,,,,,,,,,,
P5160.jpg,ceevit,,,,,,,,,,,,,
P5305.jpg,ceevit,,,,,,,,,,,,,
P5366.jpg,ceevit,,,,,,,,,,,,,
P5381.jpg,ceevit,,,,,,,,,,,,,
P5406.jpg,ceevit,,,,,,,,,,,,,
P5417.jpg,ceevit,,,,,,,,,,,,,
P5436.jpg,ceevit,,,,,,,,,,,,,
P5455.jpg,ceevit,,,,,,,,,,,,,
P5514.jpg,ceevit,,,,,,,,,,,,,
P2826.jpg,Cef-3,,,,,,,,,,,,,
P2940.jpg,Cef-3,,,,,,,,,,,,,
P2417.jpg,Cefaclav,,,,,,,,,,,,,
P2811.jpg,Cefaclav,,,,,,,,,,,,,
P3890.jpg,Cefaclav,,,,,,,,,,,,,
P4284.jpg,Cefaclav,,,,,,,,,,,,,
P5008.jpg,cefaclav,,,,,,,,,,,,,
P5412.jpg,cefaclav,,,,,,,,,,,,,
P3213.jpg,Cefaxine,,,,,,,,,,,,,
P4570.jpg,cefazid,,,,,,,,,,,,,
P2272.jpg,Cef-B,,,,,,,,,,,,,
P2695.jpg,Cefim,,,,,,,,,,,,,
P2589.jpg,Cefin-B,,,,,,,,,,,,,
P3284.jpg,Ceftriaxone,,,,,,,,,,,,,
P3150.jpg,Cefixim,,,,,,,,,,,,,
P3219.jpg,Cefixime,,,,,,,,,,,,,
P4152.jpg,Cefixime,,,,,,,,,,,,,
P4266.jpg,Cefixime,,,,,,,,,,,,,
P1137.jpg,Cefofi Plus Sw,,,,,,,,,,,,,
P0578.jpg,Cefotil,,,,,,,,,,,,,
P0985.jpg,cefotil,,,,,,,,,,,,,
P1693.jpg,cefotil,,,,,,,,,,,,,
P1412.jpg,cefotil plus,,,,,,,,,,,,,
P1830.jpg,Cefotil Plus,,,,,,,,,,,,,
P1889.jpg,Cefotil Plus,,,,,,,,,,,,,
P1994.jpg,Cefotil Plus,,,,,,,,,,,,,
P2018.jpg,Cefotil Plus,,,,,,,,,,,,,
P5431.jpg,cefotil plus,,,,,,,,,,,,,
P2363.jpg,Cefrid,,,,,,,,,,,,,
P3719.jpg,Ceftadixime,,,,,,,,,,,,,
P4494.jpg,ceftazidime,,,,,,,,,,,,,
P4604.jpg,ceftazidime,,,,,,,,,,,,,
P4625.jpg,ceftazidime,,,,,,,,,,,,,
P4705.jpg,ceftazidime,,,,,,,,,,,,,
P4720.jpg,ceftazidime,,,,,,,,,,,,,
P4792.jpg,ceftazidime,,,,,,,,,,,,,
P4915.jpg,ceftazidime,,,,,,,,,,,,,
P3101.jpg,Ceftriaxone,,,,,,,,,,,,,
P3111.jpg,Ceftriaxone,,,,,,,,,,,,,
P3138.jpg,Ceftriaxone,,,,,,,,,,,,,
P3167.jpg,Ceftriaxone,,,,,,,,,,,,,
P3322.jpg,Ceftriaxone,,,,,,,,,,,,,
P4477.jpg,Ceftriaxone,,,,,,,,,,,,,
P3198.jpg,Ceftriaxone,,,,,,,,,,,,,
P3279.jpg,Ceftriaxone,,,,,,,,,,,,,
P3307.jpg,Ceftriaxone,,,,,,,,,,,,,
P3316.jpg,Ceftriaxone,,,,,,,,,,,,,
P3327.jpg,Ceftriaxone,,,,,,,,,,,,,
P3335.jpg,Ceftriaxone,,,,,,,,,,,,,
P3346.jpg,Ceftriaxone,,,,,,,,,,,,,
P3367.jpg,Ceftriaxone,,,,,,,,,,,,,
P3371.jpg,Ceftriaxone,,,,,,,,,,,,,
P3384.jpg,Ceftriaxone,,,,,,,,,,,,,
P3424.jpg,Ceftriaxone,,,,,,,,,,,,,
P3472.jpg,Ceftriaxone,,,,,,,,,,,,,
P3565.jpg,Ceftriaxone,,,,,,,,,,,,,
P3580.jpg,Ceftriaxone,,,,,,,,,,,,,
P3589.jpg,Ceftriaxone,,,,,,,,,,,,,
P3605.jpg,Ceftriaxone,,,,,,,,,,,,,
P3607.jpg,Ceftriaxone,,,,,,,,,,,,,
P3610.jpg,Ceftriaxone,,,,,,,,,,,,,
P3628.jpg,Ceftriaxone,,,,,,,,,,,,,
P3632.jpg,Ceftriaxone,,,,,,,,,,,,,
P3646.jpg,Ceftriaxone,,,,,,,,,,,,,
P3650.jpg,Ceftriaxone,,,,,,,,,,,,,
P3659.jpg,Ceftriaxone,,,,,,,,,,,,,
P3694.jpg,Ceftriaxone,,,,,,,,,,,,,
P3853.jpg,Ceftriaxone,,,,,,,,,,,,,
P3921.jpg,Ceftriaxone,,,,,,,,,,,,,
P3962.jpg,Ceftriaxone,,,,,,,,,,,,,
P3983.jpg,Ceftriaxone,,,,,,,,,,,,,
P4029.jpg,Ceftriaxone,,,,,,,,,,,,,
P4057.jpg,Ceftriaxone,,,,,,,,,,,,,
P4121.jpg,Ceftriaxone,,,,,,,,,,,,,
P4165.jpg,Ceftriaxone,,,,,,,,,,,,,
P4205.jpg,Ceftriaxone,,,,,,,,,,,,,
P4294.jpg,Ceftriaxone,,,,,,,,,,,,,
P4366.jpg,Ceftriaxone,,,,,,,,,,,,,
P4373.jpg,Ceftriaxone,,,,,,,,,,,,,
P4405.jpg,Ceftriaxone,,,,,,,,,,,,,
P4412.jpg,Ceftriaxone,,,,,,,,,,,,,
P4422.jpg,Ceftriaxone,,,,,,,,,,,,,
P4436.jpg,Ceftriaxone,,,,,,,,,,,,,
P4447.jpg,Ceftriaxone,,,,,,,,,,,,,
P4455.jpg,Ceftriaxone,,,,,,,,,,,,,
P4461.jpg,Ceftriaxone,,,,,,,,,,,,,
P4934.jpg,ceftriaxone,,,,,,,,,,,,,
P4967.jpg,ceftriaxone,,,,,,,,,,,,,
P4968.jpg,ceftriaxone,,,,,,,,,,,,,
P4979.jpg,ceftriaxone,,,,,,,,,,,,,
P4697.jpg,Ceftriaxone,,,,,,,,,,,,,
P2827.jpg,Ceftron,,,,,,,,,,,,,
P3818.jpg,Ceftron,,,,,,,,,,,,,
P4837.jpg,Cefuroxime,,,,,,,,,,,,,
P4849.jpg,Cefuroxime,,,,,,,,,,,,,
P3533.jpg,Cefuroximee,,,,,,,,,,,,,
P3546.jpg,Cefuroximee,,,,,,,,,,,,,
P3654.jpg,Cefuroximee,,,,,,,,,,,,,
P3950.jpg,Cefuroximee,,,,,,,,,,,,,
P4532.jpg,Cefuroximee,,,,,,,,,,,,,
P4074.jpg,Cefuroxime,,,,,,,,,,,,,
P4248.jpg,Cefuroxime,,,,,,,,,,,,,
P4337.jpg,Cefuroxime,,,,,,,,,,,,,
P1000.jpg,celebrex,,,,,,,,,,,,,
P3229.jpg,Cetaclav,,,,,,,,,,,,,
P4519.jpg,cetaclav,,,,,,,,,,,,,
P2277.jpg,Cetinol forte,,,,,,,,,,,,,
P1379.jpg,Cewfilid,,,,,,,,,,,,,
P1240.jpg,Cfe Maxfee,,,,,,,,,,,,,
P1737.jpg,Cheort-Dx,,,,,,,,,,,,,
P0133.jpg,Cidex,,,,,,,,,,,,,
P0527.jpg,Cidex,,,,,,,,,,,,,
P1752.jpg,Cifaclav,,,,,,,,,,,,,
P0624.jpg,cildip,,,,,,,,,,,,,
P0651.jpg,cildip,,,,,,,,,,,,,
P0738.jpg,Cildip,,,,,,,,,,,,,
P1242.jpg,Cildip,,,,,,,,,,,,,
P1445.jpg,Cildip,,,,,,,,,,,,,
P1800.jpg,Cildip,,,,,,,,,,,,,
P1801.jpg,Cildip,,,,,,,,,,,,,
P1827.jpg,Cildip,,,,,,,,,,,,,
P1877.jpg,Cildip,,,,,,,,,,,,,
P1900.jpg,Cildip,,,,,,,,,,,,,
P1987.jpg,Cildip,,,,,,,,,,,,,
P2820.jpg,Cildip,,,,,,,,,,,,,
P1290.jpg,Cildip 10,,,,,,,,,,,,,
P1542.jpg,Cildip 10,,,,,,,,,,,,,
P1949.jpg,Cildip 5,,,,,,,,,,,,,
P2095.jpg,Cildip 5,,,,,,,,,,,,,
P1150.jpg,Cildnp,,,,,,,,,,,,,
P0367.jpg,Cinamycin,,,,,,,,,,,,,
P0229.jpg,Cinaron,,,,,,,,,,,,,
P2288.jpg,Cinaron Plus,,,,,,,,,,,,,
P0340.jpg,Ciponaal,,,,,,,,,,,,,
P3234.jpg,ciprox,,,,,,,,,,,,,
P0733.jpg,clacef,,,,,,,,,,,,,
P1122.jpg,Clacef,,,,,,,,,,,,,
P1196.jpg,Clacef,,,,,,,,,,,,,
P1711.jpg,Clacef,,,,,,,,,,,,,
P1818.jpg,Clacef,,,,,,,,,,,,,
P2056.jpg,clacef,,,,,,,,,,,,,
P5024.jpg,clarin,,,,,,,,,,,,,
P5056.jpg,Clavutil,,,,,,,,,,,,,
P0618.jpg,clavusef,,,,,,,,,,,,,
P2073.jpg,clavusef,,,,,,,,,,,,,
P1244.jpg,Clavusef ,,,,,,,,,,,,,
P1117.jpg,Clavusef sw,,,,,,,,,,,,,
P2374.jpg,Clavutil,,,,,,,,,,,,,
P2408.jpg,Clavutil,,,,,,,,,,,,,
P0147.jpg,Clavutil,,,,,,,,,,,,,
P0179.jpg,Clavutil,,,,,,,,,,,,,
P0200.jpg,Clavutil,,,,,,,,,,,,,
P0211.jpg,Clavutil,,,,,,,,,,,,,
P0227.jpg,Clavutil,,,,,,,,,,,,,
P0256.jpg,clavutil,,,,,,,,,,,,,
P0260.jpg,clavutil,,,,,,,,,,,,,
P0426.jpg,Clavutil,,,,,,,,,,,,,
P2164.jpg,clavutil,,,,,,,,,,,,,
P2178.jpg,Clavutil,,,,,,,,,,,,,
P2478.jpg,Clavutil,,,,,,,,,,,,,
P2500.jpg,Clavutil,,,,,,,,,,,,,
P2519.jpg,Clavutil,,,,,,,,,,,,,
P2576.jpg,Clavutil,,,,,,,,,,,,,
P2728.jpg,Clavutil,,,,,,,,,,,,,
P5151.jpg,clavutil,,,,,,,,,,,,,
P5460.jpg,clavutil,,,,,,,,,,,,,
P2126.jpg,Clavutil,,,,,,,,,,,,,
P4631.jpg,clexane,,,,,,,,,,,,,
P4921.jpg,clexane,,,,,,,,,,,,,
P4706.jpg,clindacin,,,,,,,,,,,,,
P4783.jpg,clindacin,,,,,,,,,,,,,
P4793.jpg,clindacin,,,,,,,,,,,,,
P4802.jpg,clindacin,,,,,,,,,,,,,
P4811.jpg,clindacin,,,,,,,,,,,,,
P4835.jpg,clindacin,,,,,,,,,,,,,
P4653.jpg,clindamycin,,,,,,,,,,,,,
P4745.jpg,clindamycin,,,,,,,,,,,,,
P2828.jpg,Clofenal,,,,,,,,,,,,,
P2829.jpg,Clofenal,,,,,,,,,,,,,
P0279.jpg,Clonapex,,,,,,,,,,,,,
P0287.jpg,Clonapex,,,,,,,,,,,,,
P2431.jpg,Clonapex,,,,,,,,,,,,,
P2534.jpg,Clonapex,,,,,,,,,,,,,
